idx;t_us;evt;core;prio;task_id;aux
1361;1239980;3;0;0;0;0
1362;1240980;3;0;0;0;0
1363;1241980;3;0;0;0;0
1364;1242980;3;0;0;0;0
1365;1243980;3;0;0;0;0
1366;1244980;3;0;0;0;0
1367;1245980;3;0;0;0;0
1368;1246980;3;0;0;0;0
1369;1247980;3;0;0;0;0
1370;1248980;3;0;0;0;0
1371;1249980;3;0;0;0;0
1372;1250980;3;0;0;0;0
1373;1251980;3;0;0;0;0
1374;1252980;3;0;0;0;0
1375;1253982;3;0;0;0;0
1376;1253989;2;0;0;0;0
1377;1253998;1;0;1;0;0
1378;1254017;2;0;1;0;0
1379;1254025;1;0;0;0;0
1380;1254980;3;0;0;0;0
1381;1255980;3;0;0;0;0
1382;1256980;3;0;0;0;0
1383;1257980;3;0;0;0;0
1384;1258980;3;0;0;0;0
1385;1259980;3;0;0;0;0
1386;1260980;3;0;0;0;0
1387;1261980;3;0;0;0;0
1388;1262980;3;0;0;0;0
1389;1263980;3;0;0;0;0
1390;1264980;3;0;0;0;0
1391;1265980;3;0;0;0;0
1392;1266980;3;0;0;0;0
1393;1267980;3;0;0;0;0
1394;1268980;3;0;0;0;0
1395;1269980;3;0;0;0;0
1396;1270980;3;0;0;0;0
1397;1271980;3;0;0;0;0
1398;1272980;3;0;0;0;0
1399;1273982;3;0;0;0;0
1400;1273989;2;0;0;0;0
1401;1273998;1;0;1;0;0
1402;1274017;2;0;1;0;0
1403;1274025;1;0;0;0;0
1404;1274980;3;0;0;0;0
1405;1275980;3;0;0;0;0
1406;1276980;3;0;0;0;0
1407;1277980;3;0;0;0;0
1408;1278980;3;0;0;0;0
1409;1279980;3;0;0;0;0
1410;1280980;3;0;0;0;0
1411;1281980;3;0;0;0;0
1412;1282980;3;0;0;0;0
1413;1283980;3;0;0;0;0
1414;1284980;3;0;0;0;0
1415;1285980;3;0;0;0;0
1416;1286980;3;0;0;0;0
1417;1287980;3;0;0;0;0
1418;1288980;3;0;0;0;0
1419;1289980;3;0;0;0;0
1420;1290980;3;0;0;0;0
1421;1291980;3;0;0;0;0
1422;1292980;3;0;0;0;0
1423;1293982;3;0;0;0;0
1424;1293989;2;0;0;0;0
1425;1293998;1;0;1;0;0
1426;1294017;2;0;1;0;0
1427;1294025;1;0;0;0;0
1428;1294980;3;0;0;0;0
1429;1295980;3;0;0;0;0
1430;1296980;3;0;0;0;0
1431;1297980;3;0;0;0;0
1432;1298980;3;0;0;0;0
1433;1299980;3;0;0;0;0
